Date,Open,High,Low,Close,Adj Close,Volume
2016-10-17,6665.799805,6668.100098,6517.000000,6637.299805,4074.987549,83599
2016-10-18,6637.299805,6780.000000,6637.299805,6758.100098,4149.153809,248595
2016-10-19,6758.100098,6990.000000,6710.000000,6917.299805,4246.895020,125877
2016-10-20,6917.299805,6975.000000,6800.000000,6823.200195,4189.122070,175606
2016-10-21,6823.200195,6960.000000,6823.200195,6949.600098,4266.725098,228149
2016-10-24,6949.600098,7050.000000,6949.899902,6983.799805,4287.723145,78574
2016-10-25,6983.799805,7050.000000,6927.000000,6995.200195,4294.721680,87537
2016-10-26,6995.200195,7000.000000,6800.000000,6934.600098,4257.516602,112340
2016-10-27,6934.600098,7030.000000,6934.600098,7015.299805,4307.062500,56858
2016-10-28,7015.299805,7039.799805,6710.000000,7005.000000,4300.738281,42032
2016-11-02,7005.000000,6950.000000,6750.200195,6797.000000,4173.035645,137022
2016-11-03,6797.000000,6787.299805,6625.000000,6652.399902,4084.258545,58980
2016-11-04,6652.399902,6737.000000,6530.000000,6643.799805,4078.979004,93225
2016-11-07,6643.799805,6788.899902,6656.299805,6688.500000,4106.422363,89945
2016-11-08,6688.500000,6998.000000,6750.000000,6896.700195,4234.247070,166734
2016-11-09,6896.700195,7199.000000,6680.000000,7071.799805,4341.750977,158273
2016-11-10,7071.799805,7210.000000,6910.299805,6999.000000,4297.054688,192571
2016-11-11,6999.000000,6999.000000,6850.000000,6886.000000,4227.678223,124419
2016-11-14,6886.000000,6900.000000,6802.000000,6827.200195,4191.578125,148480
2016-11-15,6827.200195,7148.799805,6823.500000,6994.600098,4294.353516,218641
2016-11-16,6994.600098,7099.000000,6900.299805,7009.500000,4303.501465,130027
2016-11-17,7009.500000,6999.000000,6901.000000,6991.100098,4292.204590,75274
2016-11-18,6991.100098,7149.000000,6910.200195,7068.799805,4339.908203,98677
2016-11-21,7068.799805,7200.100098,6845.000000,7153.600098,4391.971680,20182
2016-11-22,7153.600098,7296.000000,7154.000000,7211.100098,4427.274414,105044
2016-11-23,7211.100098,7278.000000,7200.000000,7263.700195,4459.567871,267748
2016-11-24,7263.700195,7250.000000,7100.000000,7132.299805,4378.895020,20701
2016-11-25,7132.299805,7235.000000,7130.000000,7155.600098,4393.200195,18587
2016-11-28,7155.600098,7199.899902,7100.000000,7154.799805,4392.708984,374928
2016-11-29,7154.799805,7198.500000,7012.299805,7108.700195,4364.405762,47193
2016-11-30,7108.700195,7440.000000,7055.000000,7162.100098,4397.190430,131975
2016-12-01,7162.100098,7250.000000,7102.000000,7145.600098,4387.060059,577467
2016-12-02,7145.600098,7200.000000,7085.000000,7149.299805,4389.331543,215910
2016-12-05,7149.299805,7150.799805,7100.100098,7126.100098,4375.088379,802180
2016-12-06,7126.100098,7150.000000,7105.000000,7125.399902,4374.658691,21516
2016-12-07,7125.399902,7299.299805,7125.899902,7158.100098,4394.734863,87243
2016-12-09,7158.100098,7299.000000,7158.000000,7190.899902,4414.872559,107836
2016-12-12,7190.899902,7299.000000,7139.000000,7199.600098,4420.213379,34722
2016-12-13,7199.600098,7295.000000,7109.899902,7234.899902,4441.885742,189457
2016-12-14,7234.899902,7200.000000,7140.000000,7167.799805,4400.689941,50334
2016-12-15,7167.799805,7167.799805,7111.000000,7154.399902,4392.462891,25751
2016-12-16,7154.399902,7200.000000,7035.100098,7077.299805,4345.127441,195924
2016-12-19,7077.299805,7200.000000,7048.000000,7091.200195,4353.661621,35239
2016-12-20,7091.200195,7139.000000,7000.100098,7041.200195,4322.963867,115024
2016-12-21,7041.200195,7166.000000,6900.000000,6934.100098,4257.209473,112997
2016-12-22,6934.100098,6943.100098,6825.000000,6858.700195,4210.917480,198620
2016-12-23,6858.700195,6850.000000,6735.000000,6761.299805,4151.118164,13515
2016-12-26,6761.299805,7000.000000,6761.299805,7000.000000,4297.668457,155973
2016-12-27,7000.000000,7000.000000,6950.000000,6965.000000,4276.180176,203988
2016-12-28,6965.000000,7149.899902,6970.000000,7100.000000,4359.063965,308828
2016-12-29,7100.000000,7150.000000,7050.000000,7103.100098,4360.967285,52470
2016-12-30,7103.100098,7145.000000,7070.000000,7106.899902,4363.299805,51640
2017-01-03,7106.899902,7150.000000,6965.000000,7006.799805,4301.843262,28525
2017-01-04,7006.799805,7078.000000,6962.000000,7014.899902,4306.816406,427363
2017-01-05,7014.899902,7030.000000,6870.000000,6990.399902,4291.774902,42227
2017-01-06,6990.399902,7030.000000,6930.000000,7004.700195,4300.554199,38067
2017-01-09,7004.700195,7090.000000,6925.000000,7005.200195,4300.861328,104986
2017-01-10,7005.200195,7089.000000,6950.000000,7034.399902,4318.788574,71915
2017-01-11,7034.399902,7090.000000,6999.799805,7081.899902,4347.951660,490735
2017-01-12,7081.899902,7200.000000,7050.000000,7153.500000,4391.910156,52687
2017-01-13,7153.500000,7200.000000,7075.000000,7091.000000,4353.538574,426033
2017-01-16,7002.000000,7074.899902,7020.000000,7035.299805,4319.340820,16744
2017-01-17,7035.000000,7175.000000,7035.000000,7148.700195,4388.963379,2051696
2017-01-18,7279.000000,7275.000000,7148.700195,7233.799805,4441.210938,114664
2017-01-19,7233.000000,7233.000000,7208.000000,7224.100098,4435.255371,20719
2017-01-20,7224.100098,7225.000000,7100.100098,7121.399902,4372.202637,232944
2017-01-23,7150.000000,7150.000000,7125.000000,7138.100098,4382.455566,92644
2017-01-24,7140.000000,7290.000000,7080.000000,7100.600098,4359.432617,51320
2017-01-25,7100.000000,7249.000000,7100.000000,7201.799805,4421.564453,83299
2017-01-26,7250.000000,7325.000000,7190.000000,7194.200195,4416.898926,116840
2017-01-27,7194.200195,7200.000000,7100.000000,7104.700195,4361.950195,55526
2017-01-30,7050.200195,7120.000000,7001.000000,7046.600098,4326.278809,47993
2017-01-31,6951.000000,7120.000000,6951.000000,7021.600098,4310.930176,77979
2017-02-01,7021.600098,7100.000000,7010.000000,7027.399902,4314.491211,135643
2017-02-02,7027.399902,7289.700195,6900.000000,7010.399902,4304.053711,193071
2017-02-03,7020.000000,7180.000000,7020.000000,7103.799805,4361.396484,51246
2017-02-06,7050.000000,7100.000000,7010.000000,7048.000000,4327.138672,53136
2017-02-07,7048.000000,7048.000000,6970.000000,6991.000000,4292.143555,235810
2017-02-08,6991.000000,7100.000000,6991.000000,7067.399902,4339.048828,42123
2017-02-09,7100.000000,7150.000000,7040.000000,7115.700195,4368.703125,79988
2017-02-10,7115.700195,7300.000000,7113.000000,7299.200195,4481.363770,52136
2017-02-13,7300.000000,7399.000000,7250.000000,7392.100098,4538.399414,70016
2017-02-14,7390.000000,7390.000000,7152.500000,7272.200195,4464.787109,71812
2017-02-15,7319.000000,7345.100098,7200.000000,7333.000000,4502.114746,61422
2017-02-16,7349.000000,7388.500000,7251.000000,7364.799805,4521.638672,113018
2017-02-17,7300.000000,7349.899902,7250.100098,7294.200195,4478.293945,44850
2017-02-20,7348.000000,7348.000000,7290.000000,7300.399902,4482.100098,21395
2017-02-21,7300.000000,7320.000000,7250.000000,7300.000000,4481.854492,209448
2017-02-22,7320.000000,7380.000000,7320.000000,7369.000000,4524.216797,32130
2017-02-23,7369.000000,7325.000000,7183.000000,7232.500000,4440.412598,133448
2017-02-24,7211.000000,7260.000000,7115.000000,7240.600098,4445.385742,20722
2017-02-27,7240.600098,7295.000000,7225.000000,7256.799805,4455.332031,10858
2017-02-28,7225.000000,7250.000000,7151.200195,7224.000000,4435.194336,71601
2017-03-01,7224.000000,7224.000000,7105.399902,7173.799805,4404.373535,65077
2017-03-02,7200.000000,7250.000000,7200.000000,7248.100098,4449.990234,117877
2017-03-03,7295.000000,7530.000000,7284.000000,7495.100098,4601.636719,59611
2017-03-06,7500.000000,7500.100098,7286.000000,7493.600098,4600.715820,43253
2017-03-07,7493.000000,7500.000000,7300.100098,7300.000000,4481.854492,22877
2017-03-08,7440.000000,7455.000000,7311.399902,7400.700195,4543.679688,76780
2017-03-09,7450.000000,7705.000000,7375.000000,7507.399902,4609.188477,65620
2017-03-10,7500.000000,7511.000000,7405.000000,7462.299805,4581.499023,48938
2017-03-13,7500.000000,7750.000000,7500.000000,7588.299805,4658.856445,131661
2017-03-14,7520.600098,7848.000000,7459.000000,7649.200195,4696.247070,134819
2017-03-15,7674.700195,7800.000000,7600.000000,7799.899902,4788.769531,76470
2017-03-16,7800.000000,7995.000000,7790.000000,7838.700195,4812.590820,514999
2017-03-17,7829.000000,8099.000000,7785.000000,8033.500000,4932.188477,216717
2017-03-20,7979.100098,8150.000000,7979.100098,8097.299805,4971.358887,172658
2017-03-21,8097.299805,8149.899902,7910.500000,8098.000000,4971.789063,196341
2017-03-22,8020.000000,8097.799805,7951.000000,8013.899902,4920.154785,102143
2017-03-23,8013.000000,8350.000000,8049.899902,8204.900391,5037.420898,100402
2017-03-24,8295.000000,8295.000000,8105.100098,8215.500000,5043.928711,335832
2017-03-27,8120.000000,8120.000000,8005.000000,8027.200195,4928.320801,682467
2017-03-28,8030.000000,8350.000000,8038.000000,8268.200195,5076.283203,353059
2017-03-29,8268.200195,8268.200195,8130.000000,8135.399902,4994.750488,485715
2017-03-30,8135.000000,8135.000000,8000.000000,8068.200195,4953.493164,381208
2017-03-31,8050.000000,8050.000000,7900.299805,7976.200195,4897.009766,752079
2017-04-03,7950.000000,8085.899902,7910.100098,8061.299805,4949.256348,515211
2017-04-04,8060.000000,8200.000000,7962.000000,8123.700195,4987.567383,156425
2017-04-05,8100.000000,8200.000000,8100.000000,8199.000000,5033.798340,7791677
2017-04-06,8200.000000,8238.900391,8130.399902,8200.200195,5034.535156,106371
2017-04-07,8238.900391,8238.900391,8060.000000,8101.500000,4973.937988,127892
2017-04-10,8100.000000,8200.000000,8100.000000,8156.700195,5007.828125,117327
2017-04-11,8149.899902,8240.000000,7981.000000,8180.100098,5022.194336,268876
2017-04-12,8175.000000,8370.000000,8025.000000,8300.400391,5096.053223,482504
2017-04-13,8299.000000,8299.000000,8106.100098,8223.599609,5048.901367,46184
2017-04-17,8223.599609,8382.000000,8223.599609,8313.500000,5104.095703,119006
2017-04-18,8300.000000,8300.000000,8106.100098,8185.500000,5025.509277,217153
2017-04-19,8185.500000,8185.500000,8185.500000,8185.500000,5025.509277,0
2017-04-20,8201.000000,8215.000000,8100.000000,8127.799805,4990.084473,308966
2017-04-21,8127.799805,8159.000000,8005.000000,8123.200195,4987.260742,188179
2017-04-24,8200.000000,8292.900391,8060.100098,8114.700195,4982.041504,153782
2017-04-25,8115.100098,8230.000000,8115.000000,8200.000000,5034.412598,151422
2017-04-26,8205.000000,8290.000000,8146.899902,8243.099609,5060.873535,132121
2017-04-27,8150.000000,8239.900391,7974.100098,8036.299805,4933.908203,126332
2017-04-28,8030.000000,8139.899902,8000.000000,8010.600098,4918.129395,144791
2017-05-02,8010.000000,8168.200195,8010.000000,8150.200195,5003.837402,181516
2017-05-03,8163.000000,8163.000000,7925.000000,8138.000000,4996.347168,169508
2017-05-04,8001.200195,8148.700195,8001.200195,8064.700195,4951.343750,210067
2017-05-05,8064.700195,8140.000000,8000.100098,8055.899902,4945.941406,94181
2017-05-08,8070.000000,8110.000000,7966.000000,7976.600098,4897.254883,152013
2017-05-09,7976.000000,8000.000000,7630.000000,7677.500000,4713.622070,455269
2017-05-10,7897.899902,7897.899902,7513.000000,7600.000000,4666.040527,1127981
2017-05-11,7600.000000,7698.000000,7571.000000,7600.799805,4666.531250,337938
2017-05-12,7600.000000,7682.000000,7600.000000,7649.700195,4696.554199,180501
2017-05-15,7665.000000,7665.000000,7590.000000,7621.000000,4678.933105,662296
2017-05-16,7630.000000,7677.000000,7586.000000,7620.799805,4678.810547,233679
2017-05-17,7617.000000,7653.000000,7525.000000,7638.399902,4689.616211,281415
2017-05-18,7650.000000,7690.000000,7600.000000,7628.399902,4683.477051,269817
2017-05-19,7628.399902,7687.000000,7610.000000,7653.100098,4698.641113,59802
2017-05-22,7650.000000,7650.000000,7515.000000,7515.500000,4614.203613,104708
2017-05-23,7520.000000,7530.000000,7320.000000,7464.899902,4583.137695,420222
2017-05-24,7457.799805,7595.000000,7457.799805,7536.500000,4627.096680,167222
2017-05-25,7540.000000,7540.000000,7456.000000,7499.600098,4604.441895,495854
2017-05-29,7468.000000,7499.600098,7450.000000,7492.100098,4599.837402,38067
2017-05-30,7500.000000,7500.000000,7430.000000,7432.000000,4562.938477,257625
2017-05-31,7406.000000,7550.000000,7406.000000,7493.299805,4600.573730,445297
2017-06-01,7500.000000,7589.899902,7320.000000,7546.600098,4633.297852,147292
2017-06-02,7537.000000,7650.100098,7500.100098,7639.600098,4690.396484,192095
2017-06-05,7648.899902,7648.899902,7589.899902,7590.000000,4659.943848,74870
2017-06-06,7589.799805,7648.899902,7590.000000,7643.700195,4692.913086,131113
2017-06-07,7643.500000,7643.500000,7590.000000,7596.299805,4663.811523,116348
2017-06-08,7600.000000,7600.000000,7504.899902,7526.899902,4621.203125,129215
2017-06-09,7530.000000,7598.000000,7450.000000,7468.600098,4585.409180,125268
2017-06-12,7549.000000,7600.000000,7468.600098,7554.700195,4638.270996,189583
2017-06-13,7640.000000,7640.000000,7505.000000,7567.399902,4646.067871,110083
2017-06-14,7567.399902,7566.200195,7489.000000,7548.299805,4634.341309,783196
2017-06-15,7545.000000,7548.299805,7410.000000,7453.399902,4576.076660,58484
2017-06-16,7450.000000,7600.000000,7435.899902,7517.200195,4615.247070,863353
2017-06-19,7465.000000,7519.700195,7400.000000,7458.299805,4579.084961,90848
2017-06-20,7449.000000,7500.000000,7400.000000,7437.500000,4566.314453,309465
2017-06-21,7400.000000,7405.000000,7110.000000,7287.200195,4474.037598,249124
2017-06-22,7287.200195,7415.000000,7287.200195,7355.500000,4515.970215,169576
2017-06-23,7450.000000,7485.000000,7301.000000,7343.100098,4508.356934,142431
2017-06-27,7343.200195,7370.000000,7281.000000,7310.000000,4488.035156,103713
2017-06-28,7270.000000,7300.000000,7200.000000,7225.200195,4435.971680,446725
2017-06-29,7210.000000,7249.299805,7210.000000,7217.299805,4431.121582,92045
2017-06-30,7274.500000,7300.000000,7217.000000,7235.299805,4442.172852,87178
2017-07-03,7235.399902,7300.000000,7235.399902,7287.799805,4474.405273,190728
2017-07-04,7300.000000,7300.000000,7239.899902,7270.000000,4463.477051,65391
2017-07-05,7270.000000,7299.000000,7250.000000,7280.500000,4469.923828,2767629
2017-07-06,7283.000000,7283.000000,7135.000000,7180.000000,4408.220703,112914
2017-07-07,7185.000000,7269.799805,7180.000000,7254.700195,4454.083496,190010
2017-07-10,7254.700195,7280.000000,7250.000000,7255.500000,4454.574707,134635
2017-07-11,7256.000000,7256.000000,7122.000000,7167.000000,4400.239258,242952
2017-07-12,7170.000000,7237.700195,7152.000000,7203.500000,4422.648438,370533
2017-07-13,7210.000000,7288.000000,7200.000000,7225.899902,4436.401367,232461
2017-07-14,7250.000000,7350.000000,7242.299805,7275.700195,4466.977051,186190
2017-07-17,7270.000000,7487.000000,7270.000000,7435.899902,4565.332520,206905
2017-07-18,7425.000000,7449.000000,7315.100098,7411.600098,4550.413574,181302
2017-07-19,7400.000000,7404.200195,7361.000000,7398.200195,4542.187012,239346
2017-07-20,7412.000000,7570.000000,7412.000000,7489.899902,4598.486328,291456
2017-07-21,7490.000000,7490.000000,7301.000000,7350.200195,4512.716797,140467
2017-07-24,7375.000000,7490.000000,7290.000000,7387.799805,4535.801270,113667
2017-07-25,7489.899902,7490.000000,7380.000000,7446.399902,4571.779297,267703
2017-07-26,7499.000000,7499.000000,7370.000000,7407.700195,4548.019043,228036
2017-07-27,7420.000000,7420.000000,7280.000000,7345.700195,4509.953613,536828
2017-07-28,7345.700195,7475.000000,7345.700195,7409.100098,4548.878906,172022
2017-07-31,7355.200195,7409.100098,7250.000000,7294.700195,4478.642090,312789
2017-08-01,7300.000000,7300.000000,7151.000000,7187.600098,4412.887207,110358
2017-08-02,7498.899902,7348.000000,7170.000000,7188.200195,4413.255371,304689
2017-08-03,7216.000000,7216.000000,7115.000000,7148.700195,4389.003418,171017
2017-08-04,7140.000000,7149.600098,7115.000000,7124.700195,4374.269043,56188
2017-08-07,7115.000000,7118.000000,7010.000000,7114.000000,4367.699707,807575
2017-08-08,7101.000000,7101.000000,6850.000000,6897.000000,4234.470703,1557178
2017-08-09,6884.799805,6891.000000,6816.000000,6832.000000,4194.562988,797464
2017-08-10,6826.000000,6891.000000,6820.100098,6860.100098,4211.815430,403191
2017-08-11,6865.000000,6865.100098,6800.000000,6807.399902,4179.459961,175338
2017-08-14,6800.000000,6805.100098,6660.000000,6735.799805,4135.500000,701393
2017-08-16,6736.000000,6804.799805,6700.399902,6721.899902,4126.966797,148119
2017-08-17,6720.000000,6815.000000,6650.000000,6665.600098,4092.400879,251054
2017-08-18,6666.000000,6666.000000,6512.000000,6607.399902,4056.667969,418879
2017-08-21,6609.000000,6674.799805,6530.000000,6541.899902,4016.454102,186110
2017-08-22,6542.000000,6617.000000,6542.000000,6590.500000,4046.291992,191962
2017-08-23,6614.000000,6614.000000,6565.000000,6587.799805,4044.634277,93858
2017-08-24,6587.000000,6585.000000,6530.500000,6533.899902,4011.542480,100423
2017-08-25,6530.000000,6679.899902,6530.000000,6679.700195,4101.057129,104307
2017-08-28,6650.000000,6750.000000,6602.000000,6646.899902,4080.919678,1542508
2017-08-29,6610.000000,6700.000000,6420.000000,6683.299805,4103.267578,583113
2017-08-30,6690.000000,6690.000000,6600.000000,6636.000000,4074.228027,325915
2017-08-31,6780.000000,6780.000000,6518.000000,6566.200195,4031.372803,243059
2017-09-01,6750.000000,6650.000000,6498.000000,6554.600098,4024.251465,150447
2017-09-04,6554.000000,6690.000000,6554.000000,6561.100098,4028.241699,120422
2017-09-05,6700.000000,6649.899902,6562.000000,6634.899902,4073.551758,166811
2017-09-06,6600.000000,6630.000000,6425.000000,6455.100098,3963.162354,366810
2017-09-07,6465.000000,6525.000000,6450.100098,6476.000000,3975.994141,1086278
2017-09-08,6483.500000,6650.000000,6410.000000,6410.000000,3935.472656,516264
2017-09-11,6410.500000,6474.899902,6350.000000,6400.000000,3929.333252,107754
2017-09-12,6399.799805,6400.000000,6368.000000,6389.000000,3922.579834,231513
2017-09-13,6389.899902,6440.000000,6300.000000,6300.000000,3867.937500,119514
2017-09-14,6400.000000,6590.000000,6400.000000,6498.700195,3989.930908,124671
2017-09-15,6478.200195,6610.000000,6478.200195,6536.100098,4012.893066,870841
2017-09-20,6610.000000,6610.000000,6500.000000,6589.000000,4045.371094,280406
2017-09-21,6600.000000,6677.399902,6549.799805,6645.000000,4079.752686,219369
2017-09-22,6680.000000,6774.299805,6630.000000,6630.000000,4070.543945,171593
2017-09-25,6686.000000,6757.000000,6530.000000,6730.000000,4131.939453,95732
2017-09-26,6730.000000,6730.000000,6500.000000,6610.000000,4058.264404,397350
2017-09-27,6620.000000,6696.000000,6500.000000,6680.000000,4101.241211,155265
2017-09-28,6680.000000,6725.000000,6530.000000,6550.000000,4021.427246,239171
2017-09-29,6680.000000,6680.000000,6600.000000,6633.899902,4072.937988,1189170
2017-10-02,6700.000000,6702.000000,6621.000000,6625.000000,4067.473633,179745
2017-10-03,6677.700195,6674.799805,6626.000000,6660.000000,4088.962646,313828
2017-10-04,6658.000000,6800.000000,6625.100098,6800.000000,4174.916992,429242
2017-10-05,6790.000000,6898.000000,6670.000000,6862.100098,4213.043945,121857
2017-10-06,6900.000000,7070.000000,6750.000000,7070.000000,4340.685547,258156
2017-10-10,7039.000000,7144.000000,7022.000000,7120.899902,4371.935547,293288
2017-10-11,7177.000000,7295.000000,7125.000000,7283.100098,4471.520020,503699
2017-10-12,7200.000000,7350.000000,7100.000000,7120.000000,4371.383301,438367
2017-10-13,7120.000000,7250.000000,7005.000000,7064.500000,4337.308594,293994
2017-10-16,7066.100098,7224.500000,7066.100098,7102.899902,4360.884277,209408
2017-10-17,7100.000000,7150.000000,7005.000000,7027.200195,4314.408203,806218
2017-10-18,7080.000000,7100.000000,7020.000000,7021.200195,4310.724121,54804
2017-10-19,7060.000000,7080.500000,6969.899902,7049.100098,4327.853516,269834
2017-10-20,7000.000000,7199.799805,7000.000000,7096.399902,4356.893555,86032
2017-10-23,7099.899902,7099.899902,7050.000000,7064.600098,4337.369629,319344
2017-10-24,7070.000000,7070.000000,7020.000000,7030.200195,4316.250000,294728
2017-10-25,7024.000000,7100.000000,7000.000000,7008.000000,4302.620117,728082
2017-10-26,7050.000000,7099.000000,7005.000000,7030.600098,4316.495605,109607
2017-10-30,7030.600098,7280.000000,7089.799805,7251.200195,4451.934570,273394
2017-10-31,7250.000000,7399.000000,7160.000000,7397.600098,4541.818359,280410
2017-11-02,7350.000000,7350.000000,7250.000000,7303.799805,4484.229004,270646
2017-11-03,7300.000000,7300.000000,7100.100098,7208.100098,4425.473145,133080
2017-11-06,7290.000000,7370.000000,7108.000000,7347.100098,4510.812988,456006
2017-11-07,7400.000000,7400.000000,7135.000000,7184.100098,4410.738281,148250
2017-11-08,7184.100098,7184.100098,7027.000000,7056.700195,4332.520020,93932
2017-11-09,7058.000000,7110.000000,7000.000000,7027.600098,4314.653320,82823
2017-11-10,7030.000000,7055.000000,7015.000000,7032.399902,4317.600586,88743
2017-11-13,7000.000000,7000.000000,6900.000000,6904.600098,4239.136230,165617
2017-11-14,6999.000000,6999.000000,6701.000000,6732.100098,4133.229004,149736
2017-11-15,6735.000000,6799.899902,6601.000000,6652.000000,4084.050781,248521
2017-11-16,6650.000000,6750.000000,6650.000000,6660.100098,4089.023682,208487
2017-11-17,6720.000000,6745.899902,6670.000000,6702.899902,4115.301270,156010
2017-11-20,6600.000000,6600.000000,6195.000000,6215.399902,3815.996582,251453
2017-11-21,6350.000000,6699.000000,6221.100098,6470.899902,3972.863281,309576
2017-11-22,6471.100098,6599.000000,6225.000000,6282.000000,3856.886230,111493
2017-11-23,6300.000000,6499.799805,6150.000000,6237.200195,3829.381104,94614
2017-11-24,6199.000000,6450.000000,6199.000000,6287.799805,3860.447021,155714
2017-11-27,6300.000000,6435.899902,6200.000000,6273.399902,3851.606201,156571
2017-11-28,6273.000000,6300.000000,6150.100098,6224.299805,3821.460449,144928
2017-11-29,6270.000000,6400.000000,6270.000000,6385.500000,3920.430908,255518
2017-11-30,6400.000000,6400.000000,6110.000000,6257.899902,3842.089600,665194
2017-12-01,6200.100098,6299.899902,6122.000000,6198.700195,3805.743652,77192
2017-12-04,6122.000000,6290.000000,6122.000000,6208.399902,3811.698975,160330
2017-12-05,6200.000000,6200.000000,6002.000000,6099.799805,3745.023193,113439
2017-12-06,6090.000000,6500.000000,6000.000000,6081.100098,3733.542236,179979
2017-12-07,6500.000000,6230.000000,5950.000000,6159.500000,3781.676025,241309
2017-12-11,6159.799805,6450.000000,6159.799805,6291.799805,3862.902588,160392
2017-12-12,6295.000000,6360.000000,6285.000000,6322.500000,3881.751709,96441
2017-12-13,6300.000000,6574.000000,6300.000000,6498.200195,3989.623779,230860
2017-12-14,6498.200195,6545.000000,6380.000000,6523.899902,4005.402100,168560
2017-12-15,6599.000000,6900.000000,6490.000000,6625.799805,4067.965088,601549
2017-12-18,7200.000000,7500.000000,6595.000000,6998.700195,4296.910156,1257375
2017-12-19,7340.000000,7340.000000,6900.000000,6944.100098,4263.388184,344037
2017-12-20,6940.000000,7000.000000,6760.000000,6802.100098,4176.206055,302084
2017-12-21,6975.000000,6975.000000,6651.000000,6661.000000,4089.576416,252176
2017-12-22,6663.100098,6900.000000,6663.000000,6900.000000,4236.312500,149134
2017-12-26,6950.000000,6950.200195,6849.000000,6855.000000,4208.684570,82827
2017-12-27,6850.000000,6950.000000,6850.000000,6892.899902,4231.953125,95582
2017-12-28,6920.000000,6940.000000,6900.000000,6922.700195,4250.249023,172401
2017-12-29,6900.000000,6920.000000,6900.000000,6913.299805,4244.478027,200114
2018-01-02,6998.700195,6998.700195,6900.000000,6938.399902,4259.888184,198266
2018-01-03,6950.000000,6950.000000,6859.899902,6934.899902,4257.739746,604562
2018-01-04,6930.000000,7247.000000,6930.000000,7237.700195,4443.646484,496945
2018-01-05,7200.000000,7280.000000,7150.000000,7258.299805,4456.293457,179128
2018-01-08,7290.000000,7300.100098,7150.000000,7156.899902,4394.038086,198740
2018-01-09,7180.000000,7180.000000,7016.000000,7095.700195,4356.463867,512758
2018-01-10,7095.000000,7140.000000,7005.000000,7079.600098,4346.579590,142980
2018-01-11,7050.000000,7054.000000,7000.100098,7047.299805,4326.748047,191135
2018-01-12,7047.299805,7150.000000,6915.100098,7082.000000,4348.052734,149308
2018-01-15,7130.000000,7140.000000,7090.000000,7100.000000,4359.104004,241821
2018-01-17,7100.000000,7290.000000,7100.000000,7225.500000,4436.155762,214536
2018-01-18,7225.500000,7350.000000,7100.000000,7343.799805,4508.786621,318282
2018-01-19,7340.000000,7395.000000,7300.000000,7357.899902,4517.443848,125075
2018-01-22,7380.000000,7380.000000,7298.899902,7299.100098,4481.343262,264926
2018-01-23,7300.000000,7350.000000,7280.000000,7297.399902,4480.299316,395847
2018-01-24,7297.399902,7280.000000,7160.000000,7240.500000,4445.365234,99506
2018-01-25,7250.000000,7350.000000,7155.100098,7184.299805,4410.860352,139180
2018-01-26,7184.299805,7347.899902,7184.299805,7322.700195,4495.832520,77364
2018-01-29,7330.000000,7394.899902,7220.100098,7364.600098,4521.557617,236105
2018-01-30,7364.000000,7399.799805,7231.100098,7388.000000,4535.923828,131806
2018-01-31,7388.000000,7383.700195,7202.000000,7222.200195,4434.129883,228870
2018-02-01,7300.000000,7300.000000,7180.000000,7275.000000,4466.546387,361356
2018-02-02,7275.000000,7379.799805,7215.000000,7297.100098,4480.115723,152433
2018-02-05,7380.000000,7380.000000,7070.000000,7119.399902,4371.014648,160433
2018-02-06,7080.000000,7199.000000,6860.000000,7045.799805,4325.827637,248636
2018-02-07,7069.899902,7200.200195,7045.799805,7199.500000,4420.192871,371998
2018-02-08,7102.000000,7199.000000,7070.000000,7073.500000,4342.833984,194355
2018-02-09,7100.000000,7100.000000,6832.799805,6858.700195,4210.956055,161495
2018-02-12,7000.000000,7029.700195,6850.000000,6850.100098,4205.676270,335555
2018-02-13,6999.000000,6999.000000,6850.000000,6856.200195,4209.420898,57322
2018-02-14,6850.000000,6950.000000,6800.000000,6816.899902,4185.292480,494638
2018-02-15,6916.000000,6950.000000,6806.000000,6916.600098,4246.503906,243189
2018-02-16,6916.799805,6916.799805,6810.000000,6852.000000,4206.842285,117508
2018-02-19,6810.000000,7040.000000,6750.000000,7002.399902,4299.181641,14958
2018-02-20,7045.000000,7230.000000,6900.000000,7157.500000,4394.406738,250357
2018-02-21,7140.000000,7598.000000,7080.000000,7423.600098,4557.780762,172831
2018-02-22,7250.000000,7300.000000,7150.000000,7262.200195,4458.687988,253294
2018-02-23,7260.899902,7400.000000,7180.000000,7343.000000,4508.295898,52091
2018-02-26,7400.000000,7470.000000,7100.100098,7217.700195,4431.366699,62651
2018-02-27,7217.700195,7217.700195,7010.000000,7114.700195,4368.128906,199753
2018-02-28,7143.000000,7143.000000,6901.000000,7050.100098,4328.467773,351754
2018-03-01,7050.100098,7050.100098,6912.000000,6959.799805,4273.027344,139993
2018-03-02,6900.000000,7349.899902,6752.000000,7202.399902,4421.973633,140377
2018-03-05,7204.100098,7300.000000,7055.000000,7230.299805,4439.102539,81392
2018-03-06,6951.000000,7212.000000,6951.000000,7087.399902,4351.367676,85258
2018-03-07,7085.000000,7110.100098,6915.000000,7099.799805,4358.981445,78466
2018-03-08,7110.000000,7170.000000,7060.000000,7109.299805,4364.813965,767898
2018-03-09,7109.299805,7145.000000,7000.000000,7097.700195,4357.692383,220715
2018-03-12,7100.000000,7170.000000,7000.000000,7130.799805,4378.013672,115710
2018-03-13,7050.000000,7135.000000,6945.299805,6987.399902,4289.972168,154659
